customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,external_id,name,email,segment,status,region,province,city,barangay,service_type,plan_type,notes
5028-HTLJB,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1122.8,1122.8,Yes,,,,Startup,At-Risk,Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Maligaya,Mobile,Family,
9801-GDWGV,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5793.2,223689.19999999998,Yes,,,,SMB,At-Risk,Region V (Bicol Region),Sorsogon,Barcelona,East,Wireless,Prepaid,
6542-LWGXJ,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1400.0,4382.0,No,,,,Residential,Active,Region XIII (Caraga),Agusan del Sur,Talacogon,Bagong Silang,Fiber,Business,
5567-GZKQY,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1136.8,63364.0,No,,,,Residential,At-Risk,Region X (Northern Mindanao),Misamis Oriental,Manticao,East,Mobile,Family,
1222-LRYKO,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1475.6000000000001,10306.800000000001,No,,,,SMB,Active,Region VII (Central Visayas),Cebu,Poro,San Isidro,Fiber,Business,
2320-JRSDE,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1114.3999999999999,1114.3999999999999,Yes,,,,SMB,At-Risk,Negros Island Region (NIR),Negros Occidental,Calatrava,East,DSL,Business,
2087-QAREY,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,3063.2000000000003,66010.0,No,,,,Residential,At-Risk,Region XII (SOCCSKSARGEN),Sultan Kudarat,Sen. Ninoy Aquino,Santa Maria,Fiber,Postpaid,
0601-WZHJF,Male,0,Yes,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,2595.6,37391.200000000004,Yes,,,,Startup,At-Risk,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Wao,Santo Nino,Mobile,Family,
4423-JWZJN,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),5054.0,315232.39999999997,No,,,,Enterprise,At-Risk,Region X (Northern Mindanao),Camiguin,Catarman,Maligaya,Mobile,Business,
5143-WMWOG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1117.2,1117.2,Yes,,,,Enterprise,At-Risk,Region VI (Western Visayas),Aklan,Batan,Bagong Silang,Cable,Business,
6490-FGZAT,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1156.3999999999999,6120.8,No,,,,Startup,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Norte,La Libertad,East,Wireless,Family,
5393-RXQSZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,4457.599999999999,4457.599999999999,Yes,,,,Enterprise,At-Risk,Region III (Central Luzon),Nueva Ecija,Quezon,Maligaya,Fiber,Family,
7452-FOLON,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1425.2,53673.200000000004,No,,,,Residential,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Kabasalan,San Juan,Wireless,Unlimited,
2320-TZRRH,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1092.0,22576.399999999998,No,,,,Enterprise,Active,Region IV-A (CALABARZON),Cavite,Gen. Mariano Alvarez,Centro,Cable,Unlimited,
0231-LXVAP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,4250.400000000001,4250.400000000001,Yes,,,,SMB,Active,Region X (Northern Mindanao),Bukidnon,Don Carlos,Bagong Silang,DSL,Prepaid,
9444-JTXHZ,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,4267.2,4267.2,Yes,,,,SMB,Active,Region XI (Davao Region),Davao del Sur,Santa Cruz,Centro,Wireless,Unlimited,
4942-VZZOM,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),3704.4000000000005,245980.0,No,,,,Enterprise,At-Risk,Region III (Central Luzon),Aurora,Dinalungan,Rizal,Fiber,Postpaid,
5510-BOIUJ,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1078.0,1078.0,Yes,,,,Startup,At-Risk,Region X (Northern Mindanao),Misamis Oriental,Talisayan,Centro,Fiber,Unlimited,
7502-BNYGS,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3869.5999999999995,177408.0,No,,,,Startup,At-Risk,Region I (Ilocos Region),Ilocos Norte,Currimao,Mabini,Cable,Family,
4291-HYEBC,Female,1,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,2189.6,61409.59999999999,No,,,,Residential,At-Risk,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,Hadji Mohammad Ajul,Maligaya,Fiber,Business,
6147-CBCRA,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1122.8,37489.200000000004,No,,,,Residential,At-Risk,Region IV-A (CALABARZON),Quezon,General Luna,East,Fiber,Family,
6047-SUHPR,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,3348.7999999999997,131255.6,No,,,,Startup,At-Risk,Cordillera Administrative Region (CAR),Abra,Tayum,Santa Cruz,Fiber,Business,
4471-KXAUH,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,4720.8,200950.4,Yes,,,,Residential,Active,Region IX (Zamboanga Peninsula),Sulu,Omar,Centro,Mobile,Family,
9752-ZNQUT,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,2721.6,2721.6,No,,,,Enterprise,At-Risk,National Capital Region (NCR),NCR,City of Las Piñas,San Isidro,Cable,Business,
7638-QVMVY,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4424.0,29285.200000000004,Yes,,,,Residential,At-Risk,Negros Island Region (NIR),Negros Oriental,City of Dumaguete,Santo Nino,Mobile,Prepaid,
1576-PFZIW,Male,1,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),5899.599999999999,420666.39999999997,No,,,,SMB,Active,Region XIII (Caraga),Surigao del Norte,San Benito,San Jose,Cable,Family,
5666-MBJPT,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1405.6000000000001,96600.0,No,,,,Startup,Active,Region VII (Central Visayas),Bohol,Ubay,San Jose,DSL,Unlimited,
7312-XSBAT,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,2786.0,2786.0,No,,,,Startup,At-Risk,Cordillera Administrative Region (CAR),Kalinga,Pinukpuk,San Juan,Mobile,Business,
3096-GKWEB,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5306.0,94746.40000000001,No,,,,Startup,Active,Region IX (Zamboanga Peninsula),Sulu,Jolo,West,Mobile,Unlimited,
2371-JQHZZ,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5208.0,125890.80000000002,No,,,,SMB,At-Risk,Region II (Cagayan Valley),Nueva Vizcaya,Aritao,San Vicente,DSL,Prepaid,
0674-GCDXG,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),4026.4000000000005,250835.19999999998,No,,,,Startup,At-Risk,Cordillera Administrative Region (CAR),Abra,Luba,Santa Maria,Fiber,Postpaid,
1121-QSIVB,Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,4342.8,194381.6,No,,,,SMB,At-Risk,Region VI (Western Visayas),Antique,Libertad,Maligaya,Cable,Family,
4396-KLSEH,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1111.6000000000001,3528.0,No,,,,Startup,At-Risk,Region VIII (Eastern Visayas),Eastern Samar,Jipapad,San Vicente,DSL,Business,
3244-DCJWY,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3934.0,3934.0,Yes,,,,Enterprise,At-Risk,Region I (Ilocos Region),Ilocos Norte,Nueva Era,Poblacion,Fiber,Unlimited,
2824-MYYBN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5334.0,185592.4,No,,,,Startup,At-Risk,MIMAROPA Region,Romblon,Ferrol,Bagong Silang,DSL,Unlimited,
0875-CABNR,Female,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),4737.599999999999,48470.799999999996,Yes,,,,SMB,Active,Region IV-A (CALABARZON),Batangas,Malvar,Santa Cruz,DSL,Family,
6345-HOVES,Male,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1402.8,47751.200000000004,No,,,,Residential,Active,Region V (Bicol Region),Albay,Guinobatan,Rizal,DSL,Postpaid,
8318-LCNBW,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),2976.4,108130.40000000001,No,,,,Enterprise,Active,Region III (Central Luzon),Tarlac,City of Tarlac,West,DSL,Family,
6469-QJKZW,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1128.3999999999999,5118.400000000001,No,,,,Startup,At-Risk,Region V (Bicol Region),Sorsogon,Bulusan,Maligaya,DSL,Business,
0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5670.0,221152.4,No,,,,SMB,At-Risk,Negros Island Region (NIR),Siquijor,Enrique Villanueva,Maligaya,Cable,Business,
1217-VASWC,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5630.8,241024.0,No,,,,SMB,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Tukuran,East,Fiber,Unlimited,
7812-FZHPE,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1349.6000000000001,22954.399999999998,Yes,,,,Residential,Active,Region II (Cagayan Valley),Quirino,Aglipay,Centro,Cable,Prepaid,
6370-ZVHDV,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1416.8,87074.40000000001,No,,,,SMB,Active,Region XI (Davao Region),Davao Occidental,Malita,Maligaya,Fiber,Unlimited,
5915-DGNVC,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,4020.7999999999997,194434.80000000002,No,,,,SMB,Active,Region I (Ilocos Region),Pangasinan,Sison,Santa Maria,Fiber,Prepaid,
6260-XLACS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1103.2,6596.8,No,,,,Residential,Active,Region X (Northern Mindanao),Lanao del Norte,Salvador,Mabini,Wireless,Business,
3566-CAAYU,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,2791.6,179779.6,No,,,,Enterprise,At-Risk,Negros Island Region (NIR),Siquijor,San Juan,Santa Cruz,Mobile,Family,
4983-CCWMC,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,3897.5999999999995,11614.4,No,,,,Enterprise,At-Risk,Region I (Ilocos Region),La Union,Santo Tomas,Santa Maria,Fiber,Family,
9103-CXVOK,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1106.0,1106.0,No,,,,SMB,At-Risk,Region VIII (Eastern Visayas),Eastern Samar,San Policarpo,San Jose,Fiber,Family,
2896-TBNBE,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,4524.8,175434.0,No,,,,Startup,Active,Region VI (Western Visayas),Aklan,New Washington,Poblacion,Wireless,Prepaid,
4797-AXPXK,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,3360.0,3360.0,Yes,,,,Startup,At-Risk,Region I (Ilocos Region),Ilocos Sur,Santa,Maligaya,Fiber,Family,
5229-PRWKT,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4846.8,36380.4,Yes,,,,SMB,Active,Region VII (Central Visayas),Bohol,Bien Unido,East,Fiber,Prepaid,
6982-UQZLY,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1167.6000000000001,1167.6000000000001,Yes,,,,SMB,Active,Region I (Ilocos Region),Ilocos Norte,Badoc,San Juan,Cable,Family,
2522-WLNSF,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),3595.2000000000003,117952.80000000002,No,,,,SMB,At-Risk,Region XIII (Caraga),Agusan del Norte,Las Nieves,Santa Maria,DSL,Business,
3841-CONLJ,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1960.0,1960.0,No,,,,Startup,Active,Region XI (Davao Region),Davao del Norte,City of Tagum,San Roque,DSL,Prepaid,
5057-LCOUI,Female,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2842.0,112638.40000000001,Yes,,,,SMB,Active,Region VIII (Eastern Visayas),Biliran,Almeria,Rizal,Fiber,Business,
0193-ESZXP,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),5908.0,347508.0,Yes,,,,Startup,At-Risk,Region XI (Davao Region),Davao de Oro,Mabini,Santa Maria,Fiber,Postpaid,
4475-NVTLU,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1075.2,50607.200000000004,No,,,,Residential,At-Risk,Region XI (Davao Region),Davao del Sur,Bansalan,East,Wireless,Unlimited,
4369-HTUIF,Male,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),4768.400000000001,28201.600000000002,Yes,,,,Startup,At-Risk,Region XII (SOCCSKSARGEN),Cotabato,Banisilan,Santo Nino,Cable,Unlimited,
9386-LDCZR,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),5076.400000000001,217408.80000000002,No,,,,Startup,Active,Region VII (Central Visayas),Bohol,Tubigon,San Vicente,Wireless,Unlimited,
9585-KKMFD,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1120.0,49268.799999999996,No,,,,Enterprise,Active,Region IX (Zamboanga Peninsula),Sulu,Lugus,Maligaya,DSL,Family,
5399-ZIMKF,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,4180.400000000001,21484.399999999998,No,,,,SMB,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Maguing,Mabini,Cable,Unlimited,
0336-KXKFK,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3427.2000000000003,245854.0,No,,,,Enterprise,Active,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Baliguian,Poblacion,Mobile,Business,
5619-XZZKR,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1117.2,3819.2000000000003,No,,,,Startup,Active,Region VII (Central Visayas),Cebu,City of Bogo,East,DSL,Business,
3948-FVVRP,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,3068.7999999999997,25356.8,No,,,,Residential,At-Risk,Region VIII (Eastern Visayas),Biliran,Kawayan,Santo Nino,Fiber,Postpaid,
5327-XOKKY,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),4113.2,298424.0,No,,,,Startup,Active,Region V (Bicol Region),Albay,Libon,Maligaya,Cable,Family,
0983-TATYJ,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,2881.2000000000003,98498.40000000001,No,,,,SMB,Active,Region X (Northern Mindanao),Bukidnon,Maramag,Rizal,DSL,Prepaid,
1813-JYWTO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),4505.2,321305.60000000003,No,,,,Startup,At-Risk,National Capital Region (NCR),NCR,City of Caloocan,San Roque,Fiber,Business,
0156-FVPTA,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,3035.2000000000003,64551.200000000004,Yes,,,,Residential,Active,Region VIII (Eastern Visayas),Southern Leyte,San Ricardo,San Roque,Mobile,Family,
1984-FCOWB,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,6132.0,429774.8,Yes,,,,Residential,Active,Region VII (Central Visayas),Bohol,Panglao,San Roque,Cable,Postpaid,
0654-HMSHN,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,5846.400000000001,120845.19999999998,Yes,,,,SMB,At-Risk,Region VII (Central Visayas),Bohol,Maribojoc,Rizal,Wireless,Postpaid,
6719-OXYBR,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,4776.8,68311.59999999999,No,,,,Startup,At-Risk,Region IV-A (CALABARZON),Quezon,Mauban,Rizal,Fiber,Postpaid,
3312-ZWLGF,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,4440.8,135214.80000000002,No,,,,Enterprise,Active,Region VII (Central Visayas),Bohol,Balilihan,Santa Cruz,DSL,Postpaid,
6476-YHMGA,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),4284.0,64713.59999999999,No,,,,Startup,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,City of Cotabato,Poblacion,Cable,Family,
5287-QWLKY,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5885.599999999999,422693.60000000003,Yes,,,,Residential,At-Risk,Region II (Cagayan Valley),Isabela,Naguilian,Santa Maria,Wireless,Family,
0795-XCCTE,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1422.3999999999999,101323.59999999999,No,,,,Enterprise,Active,Region VI (Western Visayas),Capiz,President Roxas,San Juan,DSL,Postpaid,
0168-XZKBB,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4863.599999999999,87606.40000000001,No,,,,Startup,Active,Region III (Central Luzon),Aurora,San Luis,West,Mobile,Family,
3785-NRHYR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1100.3999999999999,1100.3999999999999,No,,,,Enterprise,Active,Region X (Northern Mindanao),Misamis Oriental,Kinoguitan,Poblacion,Cable,Prepaid,
5196-SGOAK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,4239.2,4239.2,Yes,,,,SMB,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Ditsaan-Ramain,Santa Cruz,Mobile,Prepaid,
4537-DKTAL,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,2550.7999999999997,4726.400000000001,No,,,,Enterprise,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Northern Kabuntalan,San Jose,Mobile,Business,
7072-MBHEV,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),4373.599999999999,48431.6,No,,,,Startup,At-Risk,Region VI (Western Visayas),Capiz,Pontevedra,Centro,Cable,Prepaid,
5602-BVFMK,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1080.8,12810.0,No,,,,Enterprise,Active,Region XI (Davao Region),Davao de Oro,Compostela,Santa Cruz,DSL,Prepaid,
